workload,replica,start_seconds,end_seconds,actual_counter_span_seconds,arrivals,completions,unfinished_at_end,requested_output_tokens_s,prompt_mean,actual_prefix_reuse,uncached_input_tokens_s,output_tokens_s,preemptions,output_progress_interval_ms,running,waiting,kv,cpu,gpu_busy,gpu_power
openclaw,r01,990,1020,30.07753276824951,16,16,1,83.13333333333334,50668.4375,0.7385662918853576,7046.555368521835,92.72702058009652,0.0,7.531200299422706,1.0,0.0,0.027564464520986265,8.716868452069233,81.0,188.40783333333334
openclaw,r01,1020,1050,30.079484939575195,15,13,3,370.4,64043.73333333333,0.8117952732299595,6010.741219911108,177.62937133841288,0.0,13.767630821231926,2.8,0.0,0.1489553924336533,9.441103081193816,96.35,225.02391666666668
openclaw,r01,1050,1080,30.086516857147217,20,15,8,229.96666666666667,26008.55,0.5217361213908503,8268.787017826598,210.79209767326134,0.0,19.106549729173555,4.666666666666667,0.06666666666666667,0.1650479954827781,9.340390404191577,99.74166666666666,228.87016666666668
openclaw,r01,1080,1110,30.08274483680725,18,19,7,177.4,45294.11111111111,0.739581059102606,7057.800116039338,250.04367257061529,0.0,22.071111053556358,5.766666666666667,0.03333333333333333,0.19651797477884433,9.477235614294688,99.825,240.97841666666667
openclaw,r01,1110,1140,29.07800030708313,26,27,6,252.3,39712.88461538462,0.8263623024885355,6165.726601093933,257.3423179370836,0.0,22.863986740925796,6.241379310344827,0.0,0.2259292431706225,9.390517110834429,99.56896551724138,237.29931034482757
openclaw,r01,1140,1170,30.086476802825928,26,20,12,267.73333333333335,39374.346153846156,0.7540622459909297,7532.453915598181,285.70975778701364,0.0,30.109207276499237,9.0,0.03333333333333333,0.26347637869377,9.435923357203345,99.425,232.91108333333332
openclaw,r02,0,30,29.080891609191895,0,0,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.13553638453854683,0.0,58.56431034482758
openclaw,r02,30,60,30.088464498519897,37,33,4,164.93333333333334,9215.324324324325,0.4273961996322225,6488.83229018231,155.04280719374958,0.0,22.337629632340224,4.833333333333333,0.2,0.02245435723696594,6.325567730756949,41.71666666666667,130.70008333333334
openclaw,r02,60,90,30.08162021636963,56,51,9,374.7,20082.303571428572,0.5217639886146467,18018.510841548476,309.85698020772685,0.0,26.853594271968067,9.1,0.0,0.09154903067946546,9.126992606980936,97.28333333333333,255.62716666666665
openclaw,r02,90,120,30.077446937561035,54,48,15,458.3666666666667,29342.796296296296,0.6684884631543141,17367.63100553105,370.41042822311493,0.0,36.53373671797684,14.733333333333333,0.23333333333333334,0.20326557500470543,9.302923969292001,98.89166666666667,298.69258333333335
openclaw,r02,120,150,30.071282863616943,55,57,13,443.2,31366.418181818182,0.8108877067266483,11166.733442100001,411.4224210556978,0.0,26.989920319413113,11.5,0.0,0.19019386410690758,9.280449788690987,97.975,257.49058333333335
openclaw,r02,150,180,30.07455801963806,49,47,15,504.26666666666665,31658.244897959183,0.8340572120196448,7111.72546111366,458.89286189969056,0.0,25.99040576984789,12.233333333333333,0.23333333333333334,0.1795125164690382,9.403219164870482,98.94166666666666,268.9193333333333
openclaw,r02,180,210,30.078494548797607,49,53,11,293.9,31572.448979591838,0.7488643683395301,13934.174774606674,408.26511380340656,0.0,27.96443457956667,11.866666666666667,0.06666666666666667,0.17138151703369095,9.260887423998174,98.29166666666667,269.07841666666667
openclaw,r02,210,240,30.08021116256714,48,45,14,644.2333333333333,44169.229166666664,0.8026999182405105,14496.607009948437,381.9454570284836,0.0,35.290658333722284,13.233333333333333,0.2,0.24472990777338602,9.401494159041897,98.75833333333334,287.8793333333333
openclaw,r02,240,270,30.080316305160522,40,27,27,246.46666666666667,47452.7,0.7053136517696739,16926.417755542378,230.81539201796465,0.0,37.15724809166815,12.166666666666666,2.3666666666666667,0.24727084509693206,9.29374929771302,99.825,310.79275
openclaw,r02,270,300,30.081501722335815,44,60,11,289.8,40125.431818181816,0.7715681086474412,15038.87685447879,365.14134504941524,0.0,47.23906329592819,20.8,0.6333333333333333,0.3731037078863166,9.334945697482587,99.31666666666666,300.3064166666667
openclaw,r02,300,330,30.078153610229492,37,35,13,310.06666666666666,46853.59459459459,0.7828158581749742,11893.150245709867,258.95871471814627,0.0,19.535144740008935,6.566666666666666,0.23333333333333334,0.14549218897044985,9.3660613616328,99.10833333333333,271.45758333333333
openclaw,r02,330,360,30.07710337638855,41,38,16,224.8,34701.65853658537,0.7176900870720064,14446.038721304922,321.30753680178316,0.0,37.921108681746205,12.266666666666667,0.2,0.25381140598531904,9.33260790821423,99.16666666666667,287.9004166666667
openclaw,r02,360,390,30.074108839035034,31,42,5,256.06666666666666,51606.93548387097,0.7893297252532557,10810.195631733022,327.2249911933138,0.0,26.16655005510724,9.033333333333333,0.36666666666666664,0.21909467344249953,9.37729772968447,98.85833333333333,283.252
openclaw,r02,390,420,29.07123589515686,34,32,7,304.7,41995.205882352944,0.821924802986548,8637.266090287943,375.6290251773996,0.0,19.491510936546202,8.172413793103448,0.034482758620689655,0.1629704628205378,9.50967006735155,98.90517241379311,265.8038793103448
openclaw,r02,420,450,30.12641716003418,23,26,4,191.3,54165.086956521736,0.8620601911868466,5704.130002819261,311.88574300381026,0.0,13.010189518758969,4.6,0.0,0.09595332204027855,9.479545083871491,99.60833333333333,228.95641666666666
openclaw,r02,450,480,30.085741758346558,20,22,2,282.1666666666667,43851.9,0.866315940700403,3897.061968481231,250.55057842836018,0.0,9.609217830073902,2.6333333333333333,0.0,0.04635798983625071,9.611744735974812,98.575,211.62333333333333
openclaw,r02,480,510,30.084139585494995,14,14,2,319.43333333333334,33997.21428571428,0.5735259821708081,6747.242992379573,187.74012080183178,0.0,10.791163055264219,2.6,0.23333333333333334,0.04250894033502729,9.363282139398024,97.68333333333334,228.76675
openclaw,r02,510,540,30.082551956176758,19,16,5,201.0,41299.21052631579,0.7182246296750547,4620.4524204756035,303.96357374602627,0.0,10.64822611781214,3.5,0.0,0.0419725202333898,9.571171185493423,99.05833333333334,213.49658333333335
openclaw,r02,540,570,30.077311992645264,27,30,2,130.93333333333334,44770.7037037037,0.8555916467750203,7202.871056195953,184.12549636597163,0.0,13.477657769284141,4.1,0.3,0.1277526821005082,9.140230302108458,93.575,228.583
openclaw,r02,570,600,30.083847045898438,21,21,2,125.5,38159.619047619046,0.8479869021353912,4049.216172856726,140.93942152847342,0.0,7.825885500226701,1.2666666666666666,0.0,0.021108601543384158,8.918248864433313,81.96666666666667,174.09958333333333
openclaw,r02,600,630,30.083728075027466,21,22,1,135.33333333333334,38288,0.8257001517387261,4990.505153668955,143.1670964867963,0.0,7.766697801562824,1.3,0.0,0.030679465462074163,9.213130237184538,92.54166666666667,185.56591666666668
openclaw,r02,630,660,30.077181100845337,22,22,1,124.93333333333334,39697.318181818184,0.8504654190114498,3700.845489036589,122.11915696769762,0.0,7.498350897207234,1.0666666666666667,0.0,0.02561641257293431,9.01510776290034,79.7,180.26708333333335
openclaw,r02,660,690,30.088302850723267,14,14,1,152.66666666666666,58584.07142857143,0.7418241511312643,7652.475486647969,151.354498875982,0.0,10.239017626334881,1.8666666666666667,0.0,0.06879352531526446,8.897274805804305,85.8,216.42
openclaw,r02,690,720,30.07624888420105,19,20,0,116.23333333333333,54861.42105263158,0.8504797254709714,5181.995953021592,119.76227533787028,0.0,8.396476340160262,1.1333333333333333,0.0,0.03358742706568794,8.85313573131512,83.63333333333334,172.89416666666668
openclaw,r02,720,750,30.08019232749939,15,12,3,405.26666666666665,51478.8,0.6764631917153677,8596.720299676921,118.21732924058121,0.0,8.567942091714668,1.3333333333333333,0.0,0.03578957274609448,8.089387997964838,74.64166666666667,207.18216666666666
openclaw,r02,750,780,29.080531358718872,16,17,2,103.8,40016.75,0.793911155976888,4345.553333987196,215.67693941464177,0.0,8.750953011036199,2.1379310344827585,0.0,0.036098833700033105,9.476047538379234,98.92241379310344,184.68103448275863
openclaw,r02,780,810,30.084166049957275,14,13,3,72.06666666666666,36771.357142857145,0.7083770706650352,3121.3097229974023,181.49082114934524,0.0,8.581739473026198,1.8666666666666667,0.0,0.02425183512140034,9.536951800881756,99.4,201.7185
openclaw,r02,810,840,30.08050537109375,15,17,1,103.83333333333333,43829.53333333333,0.7075146316983199,7459.515630865252,168.51445603939624,0.0,9.472962239342278,1.8333333333333333,0.06666666666666667,0.040222096743835874,8.941824680789768,86.31666666666666,197.849
openclaw,r02,840,870,30.081879377365112,17,18,0,69.2,59327.17647058824,0.8827118196908127,4256.250029921327,75.39422559172084,0.0,6.9479987472639895,0.7,0.0,0.02375305853566723,8.09223321012942,65.1,164.687
openclaw,r02,870,900,30.080269813537598,18,12,6,304.53333333333336,48259.61111111111,0.41732250627044226,9754.201069963527,122.37257254731702,0.0,12.839392217666067,2.0,0.3333333333333333,0.04565217391304348,9.080626047868614,89.31666666666666,231.88891666666666
openclaw,r02,900,930,30.084089756011963,18,21,3,167.4,38102.22222222222,0.7661566567709522,8169.102073327236,249.76657299389996,0.0,15.316076278686523,4.366666666666666,0.36666666666666664,0.13261810653115,9.473218737769225,99.39166666666667,242.02816666666666
openclaw,r02,930,960,30.079230785369873,20,17,6,160.63333333333333,59153.4,0.7471016036271795,9946.929897739434,187.8704957690796,0.0,15.170855056654641,3.3,0.03333333333333333,0.08255223037831733,9.347356278890468,99.39166666666667,248.15941666666666
openclaw,r02,960,990,30.07620358467102,16,21,1,92.36666666666666,50671.5,0.8804949527841094,3221.417215348982,162.98599609487977,0.0,8.24123242731211,1.7666666666666666,0.0,0.05798983625070582,8.761491472557674,76.43333333333334,177.87508333333332
openclaw,r02,990,1020,30.080347776412964,15,13,3,124.93333333333334,50140,0.6964180295173514,7590.470751772249,92.5853657245218,0.0,9.627911561212992,1.2333333333333334,0.0,0.05448898927159797,8.69400531963524,82.51666666666667,209.11241666666666
openclaw,r02,1020,1050,30.076408624649048,15,16,2,168.4,61281,0.7945532707540133,6336.793810009752,196.33328146634406,0.0,9.892698788003628,2.1333333333333333,0.0,0.04309241483154527,9.580276082288366,98.975,208.23625
openclaw,r02,1050,1080,30.072850704193115,20,21,1,116.3,28785.2,0.7409311353335343,4886.633510254809,119.67605051483146,0.0,7.5457800115012645,1.0666666666666667,0.0,0.018040654997176733,8.792413798201888,76.81666666666666,174.64041666666665
openclaw,r02,1080,1110,30.08428454399109,18,19,0,114.7,29362.222222222223,0.6002971217030526,7163.507567709297,115.37585329391798,0.0,7.288306411234169,1.1333333333333333,0.03333333333333333,0.018671183888575197,9.057762861614274,81.54166666666667,193.38858333333334
openclaw,r02,1110,1140,29.07747173309326,27,24,3,213.16666666666666,34160.48148148148,0.5738829972480385,12876.153863607271,181.4119208306714,0.0,14.135979346306959,2.9655172413793105,0.06896551724137931,0.05597850425436632,9.146316273548319,98.31896551724138,244.58594827586208
openclaw,r02,1140,1170,30.078046321868896,25,24,4,166.1,29531.76,0.7653086624626618,6018.476002824112,151.00714825010562,0.0,8.688980814276324,1.7,0.03333333333333333,0.030877093920572186,9.040384471852331,82.04166666666667,201.10191666666668
openclaw,r03,0,30,30.083980321884155,0,0,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.14819058968003865,0.0,59.4015
openclaw,r03,30,60,29.08102536201477,37,20,17,589.6666666666666,10911.027027027027,0.37582275207737403,8051.1947940400505,135.13966413073285,0.0,31.7425848299618,5.482758620689655,0.06896551724137931,0.027950310559006222,6.38925477261091,39.81896551724138,128.95827586206897
openclaw,r03,60,90,30.076371669769287,56,52,21,452.8666666666667,23298.410714285714,0.6005517737235478,17806.90190560171,493.5768237935821,0.0,37.403029396646936,18.533333333333335,0.2,0.15368906455862977,9.17051141071524,97.98333333333333,268.28108333333336
openclaw,r03,90,120,30.079577684402466,54,57,18,626.9,23365.35185185185,0.740473327869323,10821.827467637413,586.4111585963711,0.0,26.14710320551843,15.766666666666667,0.0,0.15883681535855448,9.408814474285348,98.18333333333334,257.6360833333333
openclaw,r03,120,150,30.081140279769897,55,62,11,438.5,27039.418181818182,0.7956933845720547,10176.54241670727,549.4472565295463,0.0,27.91285514831543,16.1,0.03333333333333333,0.20030114812723507,9.286134981916161,98.39166666666667,259.95216666666664
openclaw,r03,150,180,30.081080198287964,50,43,18,402.6,34739.32,0.7070439706383402,16807.242182372647,365.4788966197335,0.0,44.00234440113904,16.366666666666667,1.1,0.25868624129493695,9.341100443688891,99.31666666666666,305.85375
openclaw,r03,180,210,30.083988189697266,49,48,19,426.76666666666665,41584.71428571428,0.8296353097150816,11579.81441168441,481.718045779682,0.0,35.509780330478016,17.566666666666666,0.13333333333333333,0.3139563335215509,9.314466306603299,98.74166666666666,293.4311666666667
openclaw,r03,210,240,30.08350443840027,47,51,15,424.26666666666665,38060.51063829787,0.6954375740988693,17163.758333317946,310.5023890792665,0.0,62.12718471915707,20.166666666666668,0.7666666666666667,0.2699134199134199,9.28676878696865,99.13333333333334,304.86041666666665
openclaw,r03,240,270,30.084514141082764,40,44,11,233.66666666666666,42521.45,0.8272379741622425,10262.821548391734,497.06636211150044,0.0,25.042890903338716,12.933333333333334,0.03333333333333333,0.161914172783738,9.418866987426618,99.05833333333334,264.46141666666665
openclaw,r03,270,300,30.079840660095215,44,31,24,437.8333333333333,42921.63636363636,0.7375446220704641,15234.821393450473,269.682279625956,0.0,36.55559750436579,11.833333333333334,1.2333333333333334,0.2417466591379635,9.397466524994782,99.1,291.6925
openclaw,r03,300,330,30.090547800064087,37,37,24,603.4666666666667,46378.97297297297,0.7018383218067552,17264.624208632504,262.6073826407099,0.0,95.61626880596845,25.366666666666667,0.7,0.5501599849425937,9.21648671510172,99.59166666666667,317.98025
openclaw,r03,330,360,30.07879328727722,41,49,16,336.2,46711.09756097561,0.851535497389212,8254.187514397932,364.01061357176275,0.0,46.75952568766118,17.366666666666667,0.43333333333333335,0.3852813852813853,9.426248720500212,99.625,299.7964166666667
openclaw,r03,360,390,30.080265760421753,32,7,41,324.8666666666667,51277.71875,0.48583836939140684,27845.930839550398,82.24661376679646,0.0,330.55188891651864,27.733333333333334,3.7,0.5592226613965744,9.075376105650905,99.975,355.58299999999997
openclaw,r03,390,420,30.07877278327942,34,32,43,297.1,38740.64705882353,0.6216681700200651,17081.91367054774,198.47884230565023,0.0,181.88451709169328,35.93333333333333,2.2,0.7664219838132882,9.185709763838835,99.91666666666667,340.923
openclaw,r03,420,450,29.073538541793823,22,12,53,232.96666666666667,41184.545454545456,0.09641206088429541,25190.500941163136,140.91851922704475,0.0,288.78745436668396,40.96551724137931,7.0,0.9360676804454915,8.997304629016403,99.89655172413794,349.6280172413793
openclaw,r03,450,480,30.076908111572266,20,19,54,85.66666666666667,43186.75,0.11280269110552335,22781.663509367325,136.9489172464237,0.0,294.78030812506586,41.166666666666664,10.9,0.9382458121588556,9.081338657905286,99.88333333333334,350.12041666666664
openclaw,r03,480,510,30.07679843902588,15,15,54,82.8,37832.4,0.1933797395146046,24530.4366917816,132.29466587231852,0.0,322.36747844244843,43.833333333333336,8.833333333333334,0.9085733107472238,8.952465246078866,99.99166666666666,354.31675
openclaw,r03,510,540,30.078125,19,32,41,440.7,40652.78947368421,0.20386908928021502,22690.51012987013,223.95012987012987,0.0,202.60389753290124,46.166666666666664,1.3333333333333333,0.893261810653115,9.094711194937407,99.9,340.209
openclaw,r03,540,570,30.07802700996399,26,15,52,267.1333333333333,41224.346153846156,0.20929632344053048,24140.047475835727,133.91835836391925,0.0,319.5873194552483,44.0,2.966666666666667,0.888095238095238,9.044261776328085,99.98333333333333,353.74108333333334
openclaw,r03,570,600,30.086111307144165,21,22,51,146.13333333333333,38780.57142857143,0.1699249227495232,23232.58040443474,155.75293038576493,0.0,290.52837612559495,46.63333333333333,5.266666666666667,0.9591191417278374,9.070050692305292,99.85833333333333,351.8875
openclaw,r03,600,630,30.073431253433228,21,23,49,132.86666666666667,47668.76190476191,0.06677186420244015,22084.510224425383,172.9433517635686,0.0,256.67951860998426,44.93333333333333,6.0,0.9473084886128365,9.176107629091499,99.93333333333334,349.53091666666666
openclaw,r03,630,660,30.078803062438965,23,18,54,204.7,39351.52173913043,0.024453080651499936,24510.716017175826,148.57639084650555,0.0,259.44734034330946,39.266666666666666,12.833333333333334,0.9295407491059665,9.013024013285511,99.975,352.04200000000003
openclaw,r03,660,690,30.086445808410645,13,14,53,166.36666666666667,61422.153846153844,0.054623100605819846,22779.958934478258,141.92437442399142,0.0,286.84441401408264,41.96666666666667,12.066666666666666,0.946677959721438,9.071087536936773,99.93333333333334,351.65383333333335
openclaw,r03,690,720,30.08439826965332,19,16,56,129.26666666666668,35574.10526315789,0.20149176062445795,22187.34754197535,149.7786314225631,0.0,262.7045175303583,39.53333333333333,13.166666666666666,0.9291454921889705,8.979944594642543,99.99166666666666,355.69241666666665
openclaw,r03,720,750,30.08161234855652,16,17,55,261.3333333333333,50458.3125,0.08978330001334374,25623.859222326144,168.04285426683808,0.0,268.9120897224971,45.5,8.933333333333334,0.9517033690946735,9.08656311367143,99.91666666666667,349.1533333333333
openclaw,r03,750,780,30.082141876220703,15,15,55,89.7,60207.066666666666,0.019386385151152822,20419.922308975325,209.12739611047783,0.0,212.58462574465057,44.63333333333333,10.633333333333333,0.9495765104460756,9.013116152049262,99.90833333333333,350.6161666666667
openclaw,r03,780,810,29.08028507232666,14,13,56,95.86666666666666,43374.21428571428,0.03659270831378132,22945.201477236216,135.10871678967513,0.0,296.5287099970449,41.06896551724138,14.275862068965518,0.9289121672929769,9.050178383901315,99.96551724137932,356.94689655172414
openclaw,r03,810,840,30.081539154052734,15,16,55,210.53333333333333,44190.066666666666,0.038544466663364245,24518.22681754747,152.11987580042089,0.0,268.7278953758446,41.733333333333334,12.966666666666667,0.9266798418972332,8.95179652638666,99.9,350.0176666666667
openclaw,r03,840,870,30.08044719696045,17,18,54,88.53333333333333,39409.882352941175,0.19470188243324846,22433.37659116276,155.91523521212517,0.0,280.1872636670264,44.36666666666667,12.666666666666666,0.9199604743083004,9.074539974377755,99.98333333333333,355.97583333333336
openclaw,r03,870,900,30.080661058425903,18,18,54,162.36666666666667,38789.944444444445,0.19819073452971123,21942.83558855206,154.71734450783842,0.0,290.4623838571402,45.63333333333333,8.066666666666666,0.9109542631281762,8.964537913118066,99.98333333333333,358.1265833333333
openclaw,r03,900,930,30.076866626739502,18,26,46,133.06666666666666,51746.72222222222,0.0772632553506127,21804.166243067604,176.18191634659786,0.0,249.8473068078359,43.5,5.333333333333333,0.8836627140974967,9.10747425190895,99.95,355.83091666666667
openclaw,r03,930,960,30.077076196670532,20,12,54,157.7,38660.75,0.16180724513143319,26917.57651927687,128.90215706635658,0.0,317.5161569676501,41.63333333333333,10.733333333333333,0.829296066252588,8.951158923572514,99.99166666666666,353.20833333333337
openclaw,r03,960,990,30.0828800201416,16,13,57,136.5,58133.5,0.1942472417709779,20822.241739507877,117.80786938043036,0.0,391.03370517879335,47.03333333333333,7.4,0.8823169584039149,9.067114617384377,99.95,364.80966666666666
openclaw,r03,990,1020,30.080190181732178,15,17,55,90.93333333333334,37727.6,0.056367856818257234,21744.842570750465,132.18001535158646,0.0,335.4775798454713,45.86666666666667,8.533333333333333,0.8959439111613025,8.944785902740529,99.99166666666666,348.1628333333333
openclaw,r03,1020,1050,30.08159613609314,15,19,51,76.0,38689.8,0.06901412421414677,24151.178571548873,177.616904895191,0.0,269.0370018993105,49.166666666666664,4.3,0.9375682288725767,9.098667342773107,99.99166666666666,341.87025
openclaw,r03,1050,1080,30.075334310531616,20,18,53,180.0,37398.3,0.14600991970367738,22384.655580179315,205.31775095971824,0.0,243.99387158029447,49.766666666666666,1.6666666666666667,0.9399491812535291,9.0134582200322,99.90833333333333,343.78933333333333
openclaw,r03,1080,1110,30.084401845932007,18,23,48,202.26666666666668,38707.166666666664,0.06062751777392902,22842.302250823122,161.71170777848928,0.0,288.0405348080855,47.9,1.7,0.9374835309617918,9.060958509221162,99.99166666666666,339.3276666666667
openclaw,r03,1110,1140,30.080167293548584,27,34,41,329.4,26778.222222222223,0.22300426404706644,19142.712684430368,351.12836630616994,0.0,122.20098518649576,44.06666666666667,0.3,0.7641727837380011,9.085821071543762,99.74166666666666,309.44708333333335
openclaw,r03,1140,1170,30.078051567077637,26,33,34,302.8666666666667,34648.769230769234,0.474222906591436,17107.723844825996,434.73560682077306,0.0,100.76196265943123,42.7,1.0666666666666667,0.7145021645021645,9.244868389979551,99.86666666666666,332.2655
