run,workload,group,start_unix,duration_seconds,output_tokens,completed_tasks,prompt_tokens,cached_prompt_tokens,output_tokens_per_second,tasks_per_second,actual_prefix_reuse,frontend_cpu_percent,minute,tasks_per_minute,waiting_per_replica_mean,running_per_replica_mean,kv_cache_per_replica_mean
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423062.3733726,60.0,27465.0,7.0,4478750.0,4228224.0,457.75,0.11666666666666667,0.9440634105498186,,9.0,7.0,0.0,13.6,0.35859213250517596
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423122.3733726,60.0,25757.0,5.0,4937432.0,4650624.0,429.28333333333336,0.08333333333333333,0.941911503793875,,10.0,5.0,0.0,13.5,0.3227931488801054
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423182.3733726,60.0,25330.0,7.0,6507678.0,6238848.0,422.1666666666667,0.11666666666666667,0.9586903347092465,,11.0,7.0,0.03333333333333333,13.1,0.31407867494824016
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423242.3733726,60.0,25439.0,3.0,6408557.0,6111600.0,423.98333333333335,0.05,0.9536624235377793,,12.0,3.0,0.0,14.083333333333334,0.39886128364389234
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423302.3733726,60.0,28937.0,8.0,4354868.0,4148496.0,482.28333333333336,0.13333333333333333,0.9526111928076809,,13.0,8.0,0.0,13.23728813559322,0.3424953822890448
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423362.3733726,60.0,29452.0,7.0,3091735.0,2883408.0,490.8666666666667,0.11666666666666667,0.932618093077188,,14.0,7.0,0.0,13.55,0.2521174477696217
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423422.3733726,60.0,27372.0,2.0,4120834.0,3820608.0,456.2,0.03333333333333333,0.9271443596126415,,15.0,2.0,0.016666666666666666,14.316666666666666,0.32792678336156594
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423482.3733726,60.0,22994.0,5.0,6163788.0,5825952.0,383.23333333333335,0.08333333333333333,0.9451901979756604,,16.0,5.0,0.03333333333333333,13.866666666666667,0.3708733295689817
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423542.3733726,60.0,25317.0,6.0,5682976.0,5486448.0,421.95,0.1,0.9654181189573914,,17.0,6.0,0.03333333333333333,13.583333333333334,0.4216309053265575
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423602.3733726,60.0,24415.0,5.0,4543924.0,4274688.0,406.9166666666667,0.08333333333333333,0.9407481287098992,,18.0,5.0,0.0,14.033333333333333,0.4396950875211745
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423662.3733726,60.0,25355.0,7.0,3329374.0,3068208.0,422.5833333333333,0.11666666666666667,0.9215570254348114,,19.0,7.0,0.016666666666666666,13.3,0.3523809523809524
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423722.3733726,60.0,25612.0,11.0,3365449.0,3150048.0,426.8666666666667,0.18333333333333332,0.9359963559097166,,20.0,11.0,0.0,12.864406779661017,0.3214261788322216
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423782.3733726,60.0,26311.0,9.0,3839939.0,3624720.0,438.51666666666665,0.15,0.9439524950786978,,21.0,9.0,0.0,12.9,0.2762892904197252
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423842.3733726,60.0,21920.0,5.0,4859949.0,4462128.0,365.3333333333333,0.08333333333333333,0.9181429681669498,,22.0,5.0,0.016666666666666666,13.4,0.2895021645021645
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423902.3733726,60.0,23461.0,5.0,5510084.0,5134272.0,391.01666666666665,0.08333333333333333,0.9317955951306731,,23.0,5.0,0.06666666666666667,13.533333333333333,0.39293713532843966
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789423962.3733726,60.0,24267.0,2.0,5895958.0,5649600.0,404.45,0.03333333333333333,0.9582157810486438,,24.0,2.0,0.06666666666666667,14.383333333333333,0.4507434594391116
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424022.3733726,60.0,25787.0,5.0,5069387.0,4776816.0,429.78333333333336,0.08333333333333333,0.9422867104050253,,25.0,5.0,0.01694915254237288,14.05084745762712,0.44565456650939334
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424082.3733726,60.0,27799.0,4.0,4404347.0,4241952.0,463.31666666666666,0.06666666666666667,0.9631284728473937,,26.0,4.0,0.0,14.2,0.4312911725955204
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424142.3733726,60.0,26425.0,3.0,3421098.0,3192816.0,440.4166666666667,0.05,0.9332723002965715,,27.0,3.0,0.0,14.25,0.38396856766421983
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424202.3733726,60.0,27306.0,6.0,3520901.0,3292608.0,455.1,0.1,0.9351606307590018,,28.0,6.0,0.0,13.633333333333333,0.33585544889892716
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424262.3733726,60.0,29589.0,7.0,3545590.0,3332736.0,493.15,0.11666666666666667,0.9399665499959104,,29.0,7.0,0.0,13.483333333333333,0.27336250705815923
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424322.3733726,60.0,28525.0,6.0,4361216.0,4128432.0,475.4166666666667,0.1,0.9466240608123972,,30.0,6.0,0.0,13.55,0.27675983436853
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424382.3733726,60.0,26946.0,5.0,4774837.0,4537104.0,449.1,0.08333333333333333,0.950211284699352,,31.0,5.0,0.0,13.683333333333334,0.31660549595332205
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424442.3733726,60.0,25627.0,6.0,6019933.0,5799024.0,427.1166666666667,0.1,0.9633037444104444,,32.0,6.0,0.0,13.305084745762711,0.32837427863220053
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424502.3733726,60.0,22589.0,3.0,6875403.0,6558288.0,376.48333333333335,0.05,0.9538768854712952,,33.0,3.0,0.0,13.683333333333334,0.3678383210991907
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424562.3733726,60.0,22971.0,7.0,5649708.0,5363952.0,382.85,0.11666666666666667,0.9494211028251371,,34.0,7.0,0.0,13.216666666666667,0.31548560135516657
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424622.3733726,60.0,24104.0,8.0,5454536.0,5189184.0,401.73333333333335,0.13333333333333333,0.9513520490102183,,35.0,8.0,0.0,13.133333333333333,0.30903444381705253
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424682.3733726,60.0,26294.0,7.0,4148097.0,3894000.0,438.23333333333335,0.11666666666666667,0.9387437179024503,,36.0,7.0,0.016666666666666666,13.4,0.32896198004893656
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424742.3733726,60.0,25949.0,12.0,2299322.0,2015904.0,432.48333333333335,0.2,0.8767384472466231,,37.0,12.0,0.0,12.466666666666667,0.26149068322981367
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424802.3733726,60.0,26351.0,5.0,3489236.0,3128400.0,439.18333333333334,0.08333333333333333,0.8965859574990055,,38.0,5.0,0.01694915254237288,13.813559322033898,0.28531711472020976
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424862.3733726,60.0,25821.0,7.0,3221873.0,2954160.0,430.35,0.11666666666666667,0.9169076496807913,,39.0,7.0,0.0,13.05,0.3007058159232072
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424922.3733726,60.0,25599.0,10.0,4470255.0,4235616.0,426.65,0.16666666666666666,0.9475110480274616,,40.0,10.0,0.016666666666666666,12.15,0.29657444005270095
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789424982.3733726,60.0,26287.0,4.0,4606677.0,4281024.0,438.1166666666667,0.06666666666666667,0.9293084798434967,,41.0,4.0,0.016666666666666666,14.1,0.3015998494259364
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425042.3733726,60.0,23854.0,8.0,5756854.0,5455296.0,397.56666666666666,0.13333333333333333,0.9476175702909957,,42.0,8.0,0.016666666666666666,12.883333333333333,0.3377705627705628
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425102.3733726,60.0,23868.0,3.0,5688017.0,5339664.0,397.8,0.05,0.9387566879634853,,43.0,3.0,0.016666666666666666,14.116666666666667,0.3364106907585168
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425162.3733726,60.0,27738.0,10.0,4622600.0,4434144.0,462.3,0.16666666666666666,0.9592316012633583,,44.0,10.0,0.0,13.0,0.31430102690235334
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425222.3733726,60.0,29132.0,6.0,2941648.0,2685936.0,485.53333333333336,0.1,0.9130718563199948,,45.0,6.0,0.0,13.3,0.2823640127987954
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425282.3733726,60.0,26584.0,7.0,3815355.0,3494304.0,443.06666666666666,0.11666666666666667,0.9158529153905731,,46.0,7.0,0.0,13.25,0.27136269527573875
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425342.3733726,60.0,25488.0,7.0,4246799.0,3953136.0,424.8,0.11666666666666667,0.9308507419352788,,47.0,7.0,0.016666666666666666,13.0,0.3238048183700358
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425402.3733726,60.0,22549.0,9.0,3646283.0,3345408.0,375.81666666666666,0.15,0.9174844629448674,,48.0,9.0,0.0,12.95,0.40521362695275737
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425462.3733726,60.0,26242.0,10.0,1810323.0,1559712.0,437.3666666666667,0.16666666666666666,0.8615655880193756,,49.0,10.0,0.0,12.483333333333333,0.3342414831545266
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425522.3733726,60.0,25902.0,5.0,2851405.0,2637360.0,431.7,0.08333333333333333,0.9249334976967495,,50.0,5.0,0.01694915254237288,13.23728813559322,0.3071088822746892
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425582.3733726,60.0,23641.0,6.0,2845783.0,2565552.0,394.01666666666665,0.1,0.9015276287756304,,51.0,6.0,0.0,13.616666666666667,0.34312064746847354
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425642.3733726,60.0,25589.0,5.0,4372149.0,4066128.0,426.48333333333335,0.08333333333333333,0.9300067312436059,,52.0,5.0,0.016666666666666666,13.616666666666667,0.3392480707698099
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425702.3733726,60.0,28020.0,5.0,4603315.0,4363920.0,467.0,0.08333333333333333,0.9479950861498724,,53.0,5.0,0.0,14.116666666666667,0.3732119329945417
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425762.3733726,60.0,27306.0,6.0,4215002.0,3972144.0,455.1,0.1,0.9423824709928963,,54.0,6.0,0.0,13.616666666666667,0.31458686241294936
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425822.3733726,60.0,25185.0,1.0,5506697.0,5172288.0,419.75,0.016666666666666666,0.9392723078825655,,55.0,1.0,0.0,14.366666666666667,0.35366553736118955
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425882.3733726,60.0,26798.0,5.0,5072293.0,4794240.0,446.6333333333333,0.08333333333333333,0.9451819916554505,,56.0,5.0,0.0,14.11864406779661,0.4066743867775555
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789425942.3733726,60.0,25561.0,6.0,6524087.0,6258912.0,426.01666666666665,0.1,0.9593544659965448,,57.0,6.0,0.0,13.9,0.41299642386598906
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789426002.3733726,60.0,25038.0,6.0,6061384.0,5833872.0,417.3,0.1,0.9624653379492208,,58.0,6.0,0.0,13.3,0.3055006587615283
openclaw-balanced-n1-7608115.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789426062.3733726,60.0,24346.0,3.0,7115462.0,6824400.0,405.76666666666665,0.05,0.9590944340648576,,59.0,3.0,0.05,13.733333333333333,0.34154903067946546
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613062.3450513,60.0,113734.0,26.0,14980671.0,13739616.0,1895.5666666666666,0.43333333333333335,0.9171562475405808,,0.0,26.0,0.0041841004184100415,13.309623430962343,0.24292707474442968
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613122.3450513,60.0,114458.0,32.0,18102980.0,16941408.0,1907.6333333333334,0.5333333333333333,0.9358353155115898,,1.0,32.0,0.012658227848101266,13.113924050632912,0.2763998980289569
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613182.3450513,60.0,110204.0,23.0,18047222.0,16669488.0,1836.7333333333333,0.38333333333333336,0.923659497289943,,2.0,23.0,0.04583333333333333,13.4,0.30908738001129304
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613242.3450513,60.0,102566.0,29.0,17178859.0,15881712.0,1709.4333333333334,0.48333333333333334,0.9244916673453109,,3.0,29.0,0.020833333333333332,13.220833333333333,0.36124364765669115
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613302.3450513,60.0,109419.0,36.0,13042835.0,12103872.0,1823.65,0.6,0.9280092863246372,,4.0,36.0,0.0,12.675,0.3269715791454922
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613362.3450513,60.0,111232.0,24.0,12716369.0,11761728.0,1853.8666666666666,0.4,0.9249281772178835,,5.0,24.0,0.004166666666666667,13.3875,0.31586556559382645
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613422.3450513,60.0,107208.0,24.0,12039164.0,10992432.0,1786.8,0.4,0.9130560892766308,,6.0,24.0,0.0,13.439330543933055,0.33213039461902477
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613482.3450513,60.0,105522.0,28.0,16528921.0,15511056.0,1758.7,0.4666666666666667,0.9384191502881525,,7.0,28.0,0.008403361344537815,13.436974789915967,0.35675258245590724
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613542.3450513,60.0,101530.0,26.0,17404192.0,16216464.0,1692.1666666666667,0.43333333333333335,0.9317562113771211,,8.0,26.0,0.008368200836820083,13.121338912133892,0.32480054055458824
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613602.3450513,60.0,102850.0,22.0,18531294.0,17284080.0,1714.1666666666667,0.36666666666666664,0.932696874810793,,9.0,22.0,0.008333333333333333,13.475,0.33899868247694337
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613662.3450513,60.0,97858.0,26.0,19357320.0,18113040.0,1630.9666666666667,0.43333333333333335,0.93572044063951,,10.0,26.0,0.0375,13.191666666666666,0.3339273950686994
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613722.3450513,60.0,104659.0,25.0,20849558.0,19807920.0,1744.3166666666666,0.4166666666666667,0.9500402838275996,,11.0,25.0,0.004166666666666667,13.3875,0.33088415207980426
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613782.3450513,60.0,100628.0,22.0,20242014.0,19199136.0,1677.1333333333334,0.36666666666666664,0.948479533706478,,12.0,22.0,0.008368200836820083,13.640167364016737,0.3511159569918893
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613842.3450513,60.0,98426.0,20.0,20794438.0,19783632.0,1640.4333333333334,0.3333333333333333,0.9513905593409161,,13.0,20.0,0.004219409282700422,13.620253164556962,0.3836708146009192
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613902.3450513,60.0,102682.0,21.0,19329212.0,18392352.0,1711.3666666666666,0.35,0.9515313919677636,,14.0,21.0,0.004166666666666667,13.7125,0.3884563805759458
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789613962.3450513,60.0,101943.0,22.0,19174507.0,18012720.0,1699.05,0.36666666666666664,0.9394098111622896,,15.0,22.0,0.03333333333333333,13.85,0.37970896856766423
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614022.3450513,60.0,100511.0,23.0,20545418.0,19422480.0,1675.1833333333334,0.38333333333333336,0.9453436284430913,,16.0,23.0,0.025,13.458333333333334,0.3808500376435159
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614082.3450513,60.0,106915.0,35.0,18064550.0,17138352.0,1781.9166666666667,0.5833333333333334,0.9487284211342104,,17.0,35.0,0.0,12.933333333333334,0.31966403162055335
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614142.3450513,60.0,107136.0,24.0,14311446.0,13339392.0,1785.6,0.4,0.9320785614535386,,18.0,24.0,0.004166666666666667,13.329166666666667,0.2956604084321476
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614202.3450513,60.0,106764.0,19.0,18267446.0,17217552.0,1779.4,0.31666666666666665,0.9425265031575842,,19.0,19.0,0.012658227848101266,13.578059071729959,0.3244287358211409
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614262.3450513,60.0,105794.0,23.0,19426005.0,18416640.0,1763.2333333333333,0.38333333333333336,0.9480405260886117,,20.0,23.0,0.012552301255230125,13.610878661087867,0.3420177239533252
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614322.3450513,60.0,106976.0,27.0,19778830.0,18937776.0,1782.9333333333334,0.45,0.9574770600687705,,21.0,27.0,0.004166666666666667,13.4375,0.35652762092979484
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614382.3450513,60.0,102458.0,28.0,18210897.0,17203824.0,1707.6333333333334,0.4666666666666667,0.9446994291384988,,22.0,28.0,0.0,13.2125,0.31026962168266514
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614442.3450513,60.0,105239.0,26.0,18449203.0,17482608.0,1753.9833333333333,0.43333333333333335,0.9476077638692577,,23.0,26.0,0.0,13.220833333333333,0.3213379917184265
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614502.3450513,60.0,105952.0,19.0,17973376.0,16964640.0,1765.8666666666666,0.31666666666666665,0.9438760976235071,,24.0,19.0,0.004201680672268907,13.668067226890756,0.339288679898837
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614562.3450513,60.0,107147.0,22.0,19415937.0,18353280.0,1785.7833333333333,0.36666666666666664,0.9452688273555894,,25.0,22.0,0.03765690376569038,13.610878661087867,0.3229955418421855
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614622.3450513,60.0,114016.0,16.0,16344404.0,15394368.0,1900.2666666666667,0.26666666666666666,0.9418739282264438,,26.0,16.0,0.008368200836820083,14.146443514644352,0.3435734721890807
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614682.3450513,60.0,107094.0,23.0,15283841.0,14241744.0,1784.9,0.38333333333333336,0.9318170739933764,,27.0,23.0,0.008333333333333333,13.704166666666667,0.3287443534726143
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614742.3450513,60.0,106689.0,21.0,16350513.0,15305664.0,1778.15,0.35,0.9360968674193892,,28.0,21.0,0.008333333333333333,14.120833333333334,0.3664937417654809
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614802.3450513,60.0,103856.0,25.0,16128399.0,15065424.0,1730.9333333333334,0.4166666666666667,0.9340929623578881,,29.0,25.0,0.016666666666666666,13.233333333333333,0.32318840579710145
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614862.3450513,60.0,109211.0,25.0,18883018.0,17771424.0,1820.1833333333334,0.4166666666666667,0.9411326092047362,,30.0,25.0,0.008403361344537815,13.403361344537815,0.31725180190653335
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614922.3450513,60.0,111732.0,26.0,20158138.0,19186992.0,1862.2,0.43333333333333335,0.9518236257733725,,31.0,26.0,0.008368200836820083,13.297071129707113,0.3386404390588491
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789614982.3450513,60.0,101136.0,29.0,21206031.0,19998528.0,1685.6,0.48333333333333334,0.9430585101002634,,32.0,29.0,0.02092050209205021,13.01673640167364,0.3058267910005221
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615042.3450513,60.0,100693.0,30.0,19523689.0,18406608.0,1678.2166666666667,0.5,0.942783302889121,,33.0,30.0,0.020833333333333332,13.008333333333333,0.2974672971955581
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615102.3450513,60.0,97704.0,30.0,17593665.0,16382256.0,1628.4,0.5,0.9311451593513915,,34.0,30.0,0.025,13.008333333333333,0.30506070016939585
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615162.3450513,60.0,103520.0,20.0,18285264.0,17270880.0,1725.3333333333333,0.3333333333333333,0.944524508916032,,35.0,20.0,0.008333333333333333,13.6,0.3298724825898739
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615222.3450513,60.0,103721.0,30.0,17162557.0,16180560.0,1728.6833333333334,0.5,0.9427825935261278,,36.0,30.0,0.008403361344537815,13.109243697478991,0.31398962747154197
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615282.3450513,60.0,104511.0,33.0,15033649.0,14045856.0,1741.85,0.55,0.9342945282279771,,37.0,33.0,0.0,12.93723849372385,0.31945878389393034
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615342.3450513,60.0,107072.0,30.0,14204556.0,13141920.0,1784.5333333333333,0.5,0.9251904811385868,,38.0,30.0,0.0041841004184100415,13.196652719665272,0.3012729493537207
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615402.3450513,60.0,99754.0,24.0,16999513.0,15864288.0,1662.5666666666666,0.4,0.9332201457771173,,39.0,24.0,0.0,13.208333333333334,0.29541454921889704
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615462.3450513,60.0,96122.0,34.0,19307591.0,18216528.0,1602.0333333333333,0.5666666666666667,0.9434904644499669,,40.0,34.0,0.0,12.616666666666667,0.2938758705063053
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615522.3450513,60.0,99042.0,20.0,21353785.0,20156400.0,1650.7,0.3333333333333333,0.9439263343711665,,41.0,20.0,0.016666666666666666,13.5625,0.34845073404856014
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615582.3450513,60.0,103105.0,23.0,22197091.0,21277344.0,1718.4166666666667,0.38333333333333336,0.958564525414614,,42.0,23.0,0.012605042016806723,13.46218487394958,0.3731998728345093
openclaw-balanced-n4-7616566.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,openclaw,balanced,1789615642.3450513,60.0,99956.0,17.0,20413656.0,19266192.0,1665.9333333333334,0.2833333333333333,0.9437893927476784,,43.0,17.0,0.02092050209205021,13.531380753138075,0.3359577479097217
