run,workload,replica,minute_from_warmup_start,measurement_minute,requests,prefix_reuse,prompt_tokens_mean,uncached_tokens_mean,queue_seconds_mean,prefill_seconds_mean,decode_seconds_mean,residence_seconds_mean
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,108,78.0,68,0.7502425427061183,30831.441176470587,7700.382352941177,0.08302262659622904,0.4148545372128651,2.242425346120452,2.740302520639756
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,109,79.0,70,0.7913869439002215,32272.6,6732.4857142857145,0.008199507796338627,0.3599226918237816,2.5737483273493127,2.9418705122811453
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,110,80.0,74,0.8352470447169836,33179.24324324324,5466.378378378378,3.8911758393451975e-06,0.259413631352898,1.8278885692722995,2.0873060967471146
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,111,81.0,62,0.7805647864345742,28126.532258064515,6171.951612903225,0.01575588742871919,0.29695032212898254,1.3975323120342387,1.7102385297898324
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,112,82.0,68,0.7154958236135149,24428.308823529413,6949.955882352941,0.012691124366349815,0.3404070335947087,1.2985172577900812,1.6516153917593115
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,113,83.0,62,0.7682003550352636,26894.1935483871,6234.064516129032,7.127836016156981e-06,0.30231089131050415,1.3299154614721755,1.632233485098808
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,114,84.0,71,0.8117458031399812,25798.12676056338,4856.605633802817,0.003292319210718425,0.2523318537294497,1.852825822948124,2.108450003073249
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,115,85.0,62,0.8532148379929717,31999.8064516129,4697.096774193548,0.015616061466355477,0.25987525795766664,1.5166842101983005,1.792175531387329
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,116,86.0,57,0.8163236154451299,33406.771929824565,6136.035087719299,0.01680434382880074,0.3179630048515831,2.1331948163355454,2.4679621688106606
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,117,87.0,59,0.7961007865537042,26821.57627118644,5468.8983050847455,5.420313169390468e-06,0.26396465238767786,1.3564145744075777,1.6203846527358232
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,118,88.0,53,0.8114151277961773,29208.509433962263,5508.2830188679245,0.014481313162008827,0.2789616094471641,1.9684134773418027,2.261856398492489
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r00,119,89.0,61,0.6584446037181563,27790.081967213115,9491.852459016394,0.08083338398471109,0.4437664728268187,1.6978320739399948,2.2224319137510706
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,0,-30.0,116,0.6477693162241793,5354.396551724138,1885.9827586206898,3.6107516719092585e-06,0.18807288535854555,1.3734487205490888,1.561525231805341
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,1,-29.0,234,0.7925672989148482,8609.21794871795,1785.8333333333333,0.0057422878433607966,0.21770826518997297,2.8530406211473,3.076491172497089
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,2,-28.0,279,0.8454968594481962,10506.566308243728,1623.2974910394266,3.214199496533281e-06,0.1866780315762833,5.631481239239195,5.818162486544646
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,3,-27.0,257,0.8069558069943362,13027.661478599222,2514.9143968871595,0.0065059504301399574,0.23276983420201486,6.702179586881742,6.941455357733403
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,4,-26.0,239,0.8378021675499074,16536.03347280335,2682.1087866108787,0.0026691591427525094,0.23957981454173422,7.343691816295314,7.585940780998772
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,5,-25.0,205,0.8016990671797265,20721.843902439025,4109.160975609756,0.029864959750415348,0.33326485773503056,11.48172606790052,11.844855877248252
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,6,-24.0,179,0.6467394612960531,21381.54748603352,7553.256983240223,0.0662058995342059,0.551313548753371,20.9761632985745,21.593682748645378
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,7,-23.0,175,0.6031459704528233,21560.097142857143,8556.211428571429,0.619093031329768,0.6633593564986118,27.07535963045566,28.357812019075666
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,8,-22.0,120,0.1271704269914097,23112.291666666668,20173.091666666667,18.886709271227787,1.2172494816031152,42.97206798922853,63.07602675557136
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,9,-21.0,92,0.13016239595778906,24427.010869565216,21247.532608695652,32.57220354967538,1.2959424222126077,38.001826094625436,71.86997205796449
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,10,-20.0,87,0.1776805413924168,24797.701149425287,20391.632183908045,33.204922178848484,1.3615606507907312,37.48863103001475,72.0551138664114
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,11,-19.0,89,0.08633813992245123,26523.3595505618,24233.38202247191,36.61557428673789,1.5134298841657348,33.653743110929376,71.7827472927865
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,12,-18.0,85,0.10208537392817471,25799.858823529412,23166.070588235296,39.71825765782748,1.4524469954098629,53.50043927537661,94.67114393570844
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,13,-17.0,78,0.14385213327677382,25598.9358974359,21916.47435897436,42.139410811204776,1.4313615959209318,48.2883883836106,91.85916080841652
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,14,-16.0,75,0.09896696849891595,27600.32,24868.8,38.872551853883394,1.5612162504593532,44.400548156869284,84.83431625684102
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,15,-15.0,75,0.06049810654339708,25368.066666666666,23833.346666666668,42.64879041189949,1.4740407234399269,40.71788070642389,84.84071183204651
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,16,-14.0,75,0.09948995614621364,24837.08,22366.04,37.37687200676339,1.44134371081988,48.353463092446326,87.17167881965638
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,17,-13.0,83,0.15697408396044688,26463.12048192771,22309.09638554217,38.00477817627119,1.435582437437499,46.97526659440047,86.41562720666448
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,18,-12.0,80,0.06626968882059163,22906.4,21388.4,38.38593591009849,1.4070768967911136,37.972507526125995,77.76552033424377
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,19,-11.0,84,0.1408000646242408,25937.488095238095,22285.488095238095,33.7010542120524,1.444765224872667,63.83525175216519,98.98107118549801
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,20,-10.0,79,0.059654149783558506,23864.13924050633,22440.54430379747,38.85578329607998,1.4346075692255333,38.89534652232829,79.18573738351652
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,21,-9.0,83,0.020971427918908492,24267.09638554217,23758.180722891568,40.81939167514477,1.5049575302491796,43.85098048738283,86.17532968808369
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,22,-8.0,74,0.044143640822247615,23921.905405405407,22865.905405405407,45.964844294433554,1.4110143083632245,45.33356783522066,92.70942643848625
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,23,-7.0,75,0.1265591100375865,25977.426666666666,22689.746666666666,41.01034392009489,1.4177535138837993,39.2969785646225,81.72507601420085
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,24,-6.0,74,0.0973119470912097,25369.513513513513,22900.756756756757,40.463109827641325,1.4599214235471714,41.42276134325909,83.34579259318275
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,25,-5.0,80,0.06798824150146981,23880.6,22257,39.38405384192883,1.4648656436998864,44.455247993260855,85.30416748225689
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,26,-4.0,79,0.09244930416145064,26098.189873417723,23685.430379746835,42.11065196332852,1.5470919405505108,36.67611835029012,80.33386225036428
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,27,-3.0,78,0.08138483055448653,25950.78205128205,23838.78205128205,40.89725968208857,1.509432657284495,42.27925715136091,84.68594948145059
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,28,-2.0,79,0.06719058828463728,26558.87341772152,24774.367088607596,46.645680374695765,1.5863464191862489,44.95154104989222,93.1835678378238
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,29,-1.0,67,0.02259021901163288,26512.597014925374,25913.671641791047,48.47708321321728,1.603711677993189,55.83926388017708,105.92005877352473
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,30,0.0,71,0.05888925615812495,27781.915492957745,26145.859154929578,49.57464481284186,1.629369576684606,43.68363755230766,94.88765194718268
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,31,1.0,68,0.21131506160422428,28072.941176470587,22140.70588235294,45.93788900822812,1.4973060392247348,49.531397549839525,96.96659259235157
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,32,2.0,77,0.11417461041180799,28227.44155844156,25004.584415584417,44.718410512768095,1.5995726048607717,59.88426003995194,106.20224314850647
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,33,3.0,70,0.1425258555476389,30536.414285714287,26184.185714285715,49.136114358090396,1.6597493581939489,47.60997820447997,98.40584192616599
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,34,4.0,65,0.022817939957054303,28479.615384615383,27829.76923076923,51.63113476522267,1.544385497436787,44.77320612206554,97.94872638629033
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,35,5.0,66,0.03832603330512466,25674.454545454544,24690.454545454544,57.30118656435022,1.5357738346193042,46.44465594057163,105.28161633375919
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,36,6.0,63,0.11625109103347409,30279.285714285714,26759.285714285714,54.854814545876,1.6496919603973983,51.810744694182794,108.31525120281037
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,37,7.0,63,0.07245727453113998,32733.904761904763,30362.095238095237,54.86473604414745,1.8162920018399342,41.05930706748502,97.74033510495745
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,38,8.0,69,0.09620774938169827,30940.289855072464,27963.594202898552,59.559658551915966,1.7077486896819933,60.7305404304331,121.99794766868371
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,39,9.0,59,0.008585834212828814,32311.79661016949,32034.372881355932,68.08121763521379,1.8324599767032759,58.31724224760102,128.23091984603366
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,40,10.0,53,0.03801378471392529,30400.094339622643,29244.471698113208,69.23454483188162,1.727711145392672,57.2813795086585,128.24363550600015
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,41,11.0,55,0.0,33649.545454545456,33649.545454545456,67.00626615790904,1.910887144704942,49.74211997085843,118.65927327329462
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,42,12.0,58,0.0764115950488111,28712.01724137931,26518.08620689655,71.43973146564858,1.600392839935576,40.0504440131541,113.09056832461522
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,43,13.0,54,0.06081639969505413,25724.055555555555,24159.61111111111,62.01219381368719,1.614501551850009,47.62110374178047,111.24779910511441
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,44,14.0,59,0.054471527664015154,29900.86440677966,28272.118644067796,53.84110937140077,1.764798364625707,47.756704145789904,103.36261189185967
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,45,15.0,70,0.0592992987915884,31545.542857142857,29674.914285714287,57.2908457370741,1.8035149208935244,47.017708212689364,106.11206887108939
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,46,16.0,64,0.10721438686359314,26470.328125,23632.328125,56.48325651325649,1.5919530867831782,57.91725637649506,115.99246597290039
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,47,17.0,66,0.03702330116766049,27658.257575757576,26634.257575757576,56.290906855388485,1.6788630218061646,38.91141314850768,96.8811830029343
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,48,18.0,64,0.051749982703882785,32521.75,30838.75,63.63004924453344,1.8390900550730294,79.81444776344142,145.28358705714345
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,49,19.0,56,0.026016106334921893,27180.964285714286,26473.821428571428,62.4599952103329,1.6436826401539812,36.738039207241464,100.84171706863812
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,50,20.0,62,0.04942933381169137,28772.25806451613,27350.064516129034,56.611707329175495,1.6911147217634284,45.938501062018105,104.24132310959601
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,51,21.0,64,0.07774360316733198,26741.75,24662.75,52.85839466551624,1.638756426742475,43.48888248351068,97.98603358864784
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,52,22.0,64,0.07063577860664134,30367.046875,28222.046875,54.98481488491234,1.740482705834438,59.581471519340994,116.30676909163594
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,53,23.0,67,0.10728372021794258,29823,26623.4776119403,54.09478134295986,1.7198805290677432,45.06093697361092,100.87559884697643
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,54,24.0,61,0.031998836405948874,28402.67213114754,27493.819672131147,58.78910827336329,1.7203174517909827,58.56012304035611,119.06954876321261
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,55,25.0,67,0.04195744656697611,26295.298507462685,25192.014925373136,56.83583087780263,1.6480102278674438,44.733933579249644,103.21777469720413
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,56,26.0,63,0.07399327109677087,28316.603174603173,26221.365079365078,56.50565953713117,1.6439032261740298,54.44243886063821,112.59200163871523
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,57,27.0,66,0.007833138882442515,28596.454545454544,28372.454545454544,61.24884743885151,1.704747473270717,32.24091812876533,95.19451305721745
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,58,28.0,57,0.10053769979472324,28562.21052631579,25690.63157894737,59.85970770058696,1.688866368168148,47.19177167631865,108.74034574157314
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,59,29.0,69,0.00562965506101192,27185.231884057972,27032.1884057971,56.29669418027355,1.6708193254299408,57.078999520478554,115.04651303567748
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,60,30.0,63,0.043529505163327244,25992.222222222223,24860.79365079365,61.696326578172695,1.6140150161467433,34.658558578134354,97.96890017721388
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,61,31.0,61,0.04259920094650736,30884.90163934426,29569.22950819672,59.47088167062945,1.8016989135229198,50.65866021647835,111.93124082049385
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,62,32.0,68,0.1995893573422137,29021.941176470587,23229.470588235294,55.955545469029694,1.5970730786828105,59.69180991166436,117.24442846985424
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,63,33.0,64,0.11700599730644004,30036.921875,26522.421875,59.185016970957804,1.6565155060125107,66.96529617710257,127.80682864412665
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,64,34.0,61,0.006021850818730405,27310.377049180326,27145.918032786885,61.90442936193412,1.6151172196545989,44.0853455191188,107.60489209362719
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,65,35.0,63,0.10766573663111259,33627.88888888889,30007.31746031746,61.182041084282986,1.8553135268286698,48.128239066402855,111.16559367331247
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,66,36.0,60,0.053494093780124596,27801.2,26314,60.244676270060395,1.686719074472785,50.208770919467014,112.1401662627856
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,67,37.0,60,0.01980320033862615,31106.083333333332,30490.083333333332,61.0318580332445,1.8391738174948842,50.66902669748524,113.54005856513977
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,68,38.0,63,0.0667212954138573,28513.777777777777,26611.301587301587,65.27344849799198,1.6518300378414255,39.92056284363323,106.84584135479398
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,69,39.0,55,0.039908274510306305,28385.090909090908,27252.29090909091,66.37421548473226,1.6209833399519662,50.46380715280433,118.45900598439303
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,70,40.0,61,0.04508455968842304,28222.377049180326,26949.983606557376,61.47196050572255,1.6589697606815788,49.72571358423237,112.85664384091487
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,71,41.0,65,0.09828141465672612,31242.153846153848,28171.63076923077,63.46191815030761,1.7820102331694216,37.55693828293051,102.80086666620694
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,72,42.0,59,0.0920974827260953,33135.1186440678,30083.457627118645,65.32986084963747,1.8326400495489459,62.524117338652644,129.68661823919263
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,73,43.0,58,0.04717926637202269,32995.206896551725,31438.51724137931,70.27156841873335,1.90927703139886,61.046970939388146,133.22781639263548
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,74,44.0,55,0.013083652136596662,32284.563636363637,31862.163636363635,73.20903043026443,1.8419886148746378,38.36633587043986,113.41735490885648
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,75,45.0,54,0.04629880316672139,28932.833333333332,27593.277777777777,77.87615802225709,1.650848939130945,70.01012419228425,149.53713113731808
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,76,46.0,52,0.038544050838273954,30558.44230769231,29380.596153846152,70.10727088179331,1.7406554071035667,36.72905455959531,108.5769808613337
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,77,47.0,57,0.06489302169899637,33545.087719298244,31368.245614035088,68.74797793543947,1.8943736793988042,37.752488564001396,108.39484018610234
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,78,48.0,64,0.28589292551889894,33012.359375,23574.359375,61.68857730741365,1.6537415988095745,46.75364483727026,110.09596373513341
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,79,49.0,62,0.13711793447135837,28134.951612903227,24277.145161290322,62.61196210728057,1.6392628486425946,66.48346348376118,130.73468842814046
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,80,50.0,57,0.09062037307148244,35061.245614035084,31883.98245614035,64.342429956168,1.9090573918033522,37.254263733529996,103.50575105767501
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,81,51.0,65,0.03313076040301624,29667.061538461538,28684.169230769232,67.66241266875384,1.8333005183877853,48.181308477773115,117.6770216538356
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,82,52.0,55,0.170344149696374,30150.727272727272,25014.727272727272,67.86615412292409,1.703078468605368,42.22663088427772,111.79586346366189
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,83,53.0,60,0.10615646732093925,28847.983333333334,25785.583333333332,58.31999672327656,1.7099086482155448,38.05348657060725,98.08339193662007
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,84,54.0,64,0.16704663527960995,32842.625,27356.375,55.216840839289944,1.7464169433042116,65.94038240084774,122.90364018082619
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,85,55.0,69,0.14110018525038223,29556.55072463768,25386.115942028984,61.1140840321651,1.6890130749755148,46.77914181214663,109.58223894022512
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,86,56.0,59,0.0656640552245738,28756.542372881355,26868.271186440677,61.190621676385184,1.7566903086726444,55.540183868314436,118.48749587091349
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,87,57.0,71,0.19301213627790081,30861.957746478874,24905.225352112677,59.76037222556901,1.691778848649488,50.3620956213489,111.81424670488062
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,88,58.0,53,0.14906583693482062,31678.037735849055,26955.924528301886,58.46896038319968,1.724789844571068,65.4700085471762,125.66375877272408
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,89,59.0,66,0.034579976412264575,28918.469696969696,27918.469696969696,61.33044561846393,1.7650677536360242,43.932373543040626,107.02788690003482
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,90,60.0,61,0.08129473812589227,29706.114754098362,27291.16393442623,65.51756404412788,1.76599982230863,44.27280016556825,111.55636403208874
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,91,61.0,57,0.03660048079722502,31636.052631578947,30478.157894736843,60.82745895629928,1.894523095723503,48.44094415310476,111.16292620960034
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,92,62.0,59,0.04279326472599897,25722.406779661018,24621.661016949154,66.16013179542655,1.645405248356036,38.001991235962834,105.80752826545198
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,93,63.0,58,0.15295692685880077,31127.08620689655,26365.98275862069,62.82886239457956,1.7879760440695902,41.65898450567981,106.27582295187588
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,94,64.0,65,0.12708732723004562,32597.815384615384,28455.046153846153,63.88864768159289,1.7882088709443522,72.07804278410757,137.75489931106569
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,95,65.0,58,0.05415839743025551,26053.844827586207,24642.810344827587,62.13023677417318,1.6075178085432933,47.80762870783179,111.54538330127453
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r01,96,66.0,66,0.0327684872243757,29296.439393939392,28336.439393939392,69.6535077495959,1.6997119506334208,59.66268130023893,131.0159009839549
